1548955075,23.83,16.79,0, 0, 0, 0, 0, 0,0,0,0 
1548955076,23.83,17.20,0, 0, 0, 0, 0, 0,0,0,0 
1548955076,23.86,17.56,0, 0, 0, 0, 0, 0,0,0,0 
1548955076,23.85,17.82,0, 0, 0, 0, 0, 0,0,0,0 
1548955076,23.87,18.06,0, 0, 0, 0, 0, 0,1,1,1 
1548955076,23.87,18.27,0, 0, 0, 0, 0, 0,1,1,1 
1548955076,23.88,18.42,0, 0, 0, 0, 0, 0,1,1,1 
1548955076,23.88,18.49,0, 0, 0, 0, 0, 0,1,1,1 
1548955076,23.89,18.61,0, 0, 0, 0, 0, 0,1,1,1 
1548955076,23.89,18.96,0, 0, 0, 0, 0, 0,1,1,1 
1548955077,23.91,20.45,0, 0, 0, 0, 0, 0,1,1,1 
1548955077,23.92,23.35,0, 0, 0, 0, 0, 0,1,1,1 
1548955077,23.99,26.47,0, 0, 0, 0, 0, 0,1,1,1 
1548955077,24.04,29.79,0, 0, 0, 0, 0, 0,1,1,1 
1548955077,24.13,33.06,0, 0, 0, 0, 0, 0,1,1,1 
1548955077,24.17,35.71,0, 0, 0, 0, 0, 0,1,1,1 
1548955077,24.21,37.96,0, 0, 0, 0, 0, 0,1,1,1 
1548955077,24.20,39.94,0, 0, 0, 0, 0, 0,1,1,1 
1548955077,24.20,41.56,0, 0, 0, 0, 0, 0,1,1,1 
1548955078,24.18,42.63,0, 0, 0, 0, 0, 0,1,1,1 
1548955078,24.18,43.42,0, 0, 0, 0, 0, 0,1,1,1 
1548955078,24.17,44.44,0, 0, 0, 0, 0, 0,1,1,1 
1548955078,24.16,45.64,0, 0, 0, 0, 0, 0,1,1,1 
1548955078,24.17,46.98,0, 0, 0, 0, 0, 0,1,1,1 
1548955078,24.18,48.35,0, 0, 0, 0, 0, 0,1,1,1 
1548955078,24.19,49.63,0, 0, 0, 0, 0, 0,1,1,1 
1548955078,24.20,50.82,0, 0, 0, 0, 0, 0,1,1,1 
1548955079,24.20,51.94,0, 0, 0, 0, 0, 0,1,1,1 
1548955079,24.21,53.02,0, 0, 0, 0, 0, 0,1,1,1 
1548955079,24.23,54.04,0, 0, 0, 0, 0, 0,1,1,1 
1548955079,24.23,54.99,0, 0, 0, 0, 0, 0,1,1,1 
1548955079,24.23,55.95,0, 0, 0, 0, 0, 0,1,1,1 
1548955079,24.20,56.90,0, 0, 0, 0, 0, 0,1,1,1 
1548955079,24.23,57.92,0, 0, 0, 0, 0, 0,1,1,1 
1548955079,24.25,58.94,0, 0, 0, 0, 0, 0,1,1,1 
1548955079,24.25,59.95,0, 0, 0, 0, 0, 0,1,1,1 
1548955080,24.27,62.32,0, 0, 0, 0, 0, 0,0,0,0 
1548955080,24.27,63.25,0, 0, 0, 0, 0, 0,0,0,0 
1548955080,24.29,64.15,0, 0, 0, 0, 0, 0,0,0,0 
1548955080,24.30,65.01,0, 0, 0, 0, 0, 0,0,0,0 
1548955080,24.31,65.83,0, 0, 0, 0, 0, 0,0,0,0 
1548955080,24.30,66.63,0, 0, 0, 0, 0, 0,0,0,0 
1548955080,24.32,67.40,0, 0, 0, 0, 0, 0,1,1,1 
1548955081,24.34,68.18,0, 0, 0, 0, 0, 0,1,1,1 
1548955081,24.34,68.89,0, 0, 0, 0, 0, 0,1,1,1 
1548955081,24.35,69.56,0, 0, 0, 0, 0, 0,1,1,1 
1548955081,24.34,70.18,0, 0, 0, 0, 0, 0,1,1,1 
1548955081,24.36,70.75,0, 0, 0, 0, 0, 0,1,1,1 
1548955081,24.38,71.26,0, 0, 0, 0, 0, 0,1,1,1 
1548955081,24.36,71.70,0, 0, 0, 0, 0, 0,1,1,1 
1548955081,24.38,72.05,0, 0, 0, 0, 0, 0,1,1,1 
1548955081,24.38,72.36,0, 0, 0, 0, 0, 0,1,1,1 
1548955082,24.39,72.62,0, 0, 0, 0, 0, 0,1,1,1 
1548955082,24.36,72.85,0, 0, 0, 0, 0, 0,1,1,1 
1548955082,24.36,73.05,0, 0, 0, 0, 0, 0,1,1,1 
1548955082,24.38,73.15,0, 0, 0, 0, 0, 0,1,1,1 
1548955082,24.35,73.01,0, 0, 0, 0, 0, 0,1,1,1 
1548955082,24.36,72.86,0, 0, 0, 0, 0, 0,1,1,1 
1548955082,24.35,72.95,0, 0, 0, 0, 0, 0,1,1,1 
1548955082,24.35,72.87,0, 0, 0, 0, 0, 0,1,1,1 
1548955082,24.35,72.57,0, 0, 0, 0, 0, 0,1,1,1 
1548955083,24.34,72.14,0, 0, 0, 0, 0, 0,1,1,1 
1548955083,24.33,71.47,0, 0, 0, 0, 0, 0,1,1,1 
1548955083,24.33,70.05,0, 0, 0, 0, 0, 0,1,1,1 
1548955083,24.31,68.41,0, 0, 0, 0, 0, 0,1,1,1 
1548955083,24.31,66.93,0, 0, 0, 0, 0, 0,1,1,1 
1548955083,24.30,65.85,0, 0, 0, 0, 0, 0,1,1,1 
1548955083,24.31,65.26,0, 0, 0, 0, 0, 0,1,1,1 
1548955083,24.32,64.93,0, 0, 0, 0, 0, 0,1,1,1 
1548955084,24.33,64.77,0, 0, 0, 0, 0, 0,1,1,1 
1548955084,24.34,64.71,0, 0, 0, 0, 0, 0,1,1,1 
1548955084,24.34,64.69,0, 0, 0, 0, 0, 0,1,1,1 
1548955084,24.35,64.66,0, 0, 0, 0, 0, 0,1,1,1 
1548955084,24.35,64.57,0, 0, 0, 0, 0, 0,1,1,1 
1548955084,24.38,64.43,282, 74, 0, 0, 0, 0,1,1,1 
1548955084,24.38,64.51,282, 74, 0, 0, 0, 0,1,1,1 
1548955084,24.39,64.62,282, 74, 0, 0, 0, 0,1,1,1 
1548955085,24.39,64.77,282, 74, 0, 0, 0, 0,1,1,1 
1548955085,24.40,64.95,282, 74, 0, 0, 0, 0,1,1,1 
1548955085,24.41,65.15,282, 74, 0, 0, 0, 0,1,1,1 
1548955085,24.43,65.31,282, 74, 0, 0, 0, 0,0,0,0 
1548955085,24.41,65.27,282, 74, 0, 0, 0, 0,0,0,0 
1548955085,24.42,65.04,282, 74, 0, 0, 0, 0,0,0,0 
1548955085,24.42,64.77,282, 74, 0, 0, 0, 0,0,0,0 
1548955085,24.43,64.58,282, 74, 0, 0, 0, 0,0,0,0 
1548955086,24.42,64.51,282, 74, 0, 0, 0, 0,0,0,0 
1548955086,24.44,64.58,282, 74, 0, 0, 0, 0,0,0,0 
1548955086,24.43,64.70,282, 74, 0, 0, 0, 0,0,0,0 
1548955086,24.45,64.80,282, 74, 0, 0, 0, 0,0,0,0 
1548955086,24.44,64.80,282, 74, 0, 0, 0, 0,0,0,0 
1548955086,24.46,64.77,282, 74, 0, 0, 0, 0,0,0,0 
1548955086,24.45,64.77,282, 74, 0, 0, 0, 0,0,0,0 
1548955086,24.47,64.77,282, 74, 0, 0, 0, 0,0,0,0 
1548955086,24.46,64.74,282, 74, 0, 0, 0, 0,0,0,0 
1548955087,24.48,64.71,282, 74, 0, 0, 0, 0,0,0,0 
1548955087,24.48,64.67,282, 74, 0, 0, 0, 0,0,0,0 
1548955087,24.46,64.69,282, 74, 0, 0, 0, 0,0,0,0 
1548955087,24.48,64.83,282, 74, 0, 0, 0, 0,0,0,0 
1548955087,24.49,65.05,282, 74, 0, 0, 0, 0,0,0,0 
1548955087,24.50,65.28,282, 74, 0, 0, 0, 0,0,0,0 
1548955087,24.50,65.52,282, 74, 0, 0, 0, 0,0,0,0 
1548955087,24.51,65.80,282, 74, 0, 0, 0, 0,0,0,0 
1548955087,24.53,66.05,282, 74, 0, 0, 0, 0,0,0,0 
1548955088,24.53,66.25,282, 74, 0, 0, 0, 0,0,0,0 
1548955088,24.53,66.40,282, 74, 0, 0, 0, 0,0,0,0 
1548955088,24.53,66.54,282, 74, 0, 0, 0, 0,0,0,0 
1548955088,24.54,66.64,282, 74, 0, 0, 0, 0,0,0,0 
1548955088,24.53,66.66,282, 74, 0, 0, 0, 0,0,0,0 
1548955088,24.54,66.63,282, 74, 0, 0, 0, 0,0,0,0 
1548955088,24.55,66.56,282, 74, 0, 0, 0, 0,0,0,0 
1548955088,24.54,66.52,282, 74, 0, 0, 0, 0,0,0,0 
1548955088,24.55,66.34,282, 74, 0, 0, 0, 0,0,0,0 
1548955089,24.53,64.11,222, 62, 4, 0, 0, 0,0,1,1 
1548955089,24.53,63.00,222, 62, 4, 0, 0, 0,0,1,1 
1548955089,24.53,62.27,222, 62, 4, 0, 0, 0,0,1,1 
1548955089,24.54,61.78,222, 62, 4, 0, 0, 0,0,1,1 
1548955089,24.54,61.37,222, 62, 4, 0, 0, 0,0,1,1 
1548955089,24.55,61.13,222, 62, 4, 0, 0, 0,0,1,1 
1548955089,24.55,61.04,222, 62, 4, 0, 0, 0,0,1,1 
1548955090,24.56,61.00,222, 62, 4, 0, 0, 0,0,1,1 
1548955090,24.56,60.78,222, 62, 4, 0, 0, 0,0,1,1 
1548955090,24.57,60.16,222, 62, 4, 0, 0, 0,0,1,1 
1548955090,24.56,59.30,222, 62, 4, 0, 0, 0,0,1,1 
1548955090,24.58,58.41,222, 62, 4, 0, 0, 0,0,1,1 
1548955090,24.56,57.36,222, 62, 4, 0, 0, 0,0,1,1 
1548955090,24.56,56.30,222, 62, 4, 0, 0, 0,0,1,1 
1548955090,24.56,55.60,222, 62, 4, 0, 0, 0,0,1,1 
1548955090,24.58,55.24,222, 62, 4, 0, 0, 0,0,1,1 
1548955091,24.59,55.05,222, 62, 4, 0, 0, 0,0,1,1 
1548955091,24.59,55.01,222, 62, 4, 0, 0, 0,0,1,1 
1548955091,24.60,55.13,222, 62, 4, 0, 0, 0,0,1,1 
1548955091,24.61,55.35,222, 62, 4, 0, 0, 0,0,1,1 
1548955091,24.62,55.58,222, 62, 4, 0, 0, 0,0,1,1 
1548955091,24.62,55.68,222, 62, 4, 0, 0, 0,0,1,1 
1548955091,24.63,55.60,222, 62, 4, 0, 0, 0,0,1,1 
1548955091,24.62,55.19,222, 62, 4, 0, 0, 0,0,1,1 
1548955092,24.63,54.35,222, 62, 4, 0, 0, 0,0,1,1 
1548955092,24.62,53.13,222, 62, 4, 0, 0, 0,0,1,1 
1548955092,24.63,51.78,222, 62, 4, 0, 0, 0,0,1,1 
1548955092,24.61,50.62,222, 62, 4, 0, 0, 0,0,1,1 
1548955092,24.61,49.90,222, 62, 4, 0, 0, 0,0,1,1 
1548955092,24.62,49.92,222, 62, 4, 0, 0, 0,0,1,1 
1548955092,24.63,50.46,222, 62, 4, 0, 0, 0,0,1,1 
1548955092,24.66,51.19,222, 62, 4, 0, 0, 0,0,1,1 
1548955092,24.65,52.04,222, 62, 4, 0, 0, 0,0,1,1 
1548955093,24.66,52.89,222, 62, 4, 0, 0, 0,0,1,1 
1548955093,24.68,53.46,222, 62, 4, 0, 0, 0,0,1,1 
1548955093,24.68,53.05,222, 62, 4, 0, 0, 0,0,1,1 
1548955093,24.68,51.80,222, 62, 4, 0, 0, 0,0,1,1 
1548955093,24.66,50.71,222, 62, 4, 0, 0, 0,0,1,1 
1548955093,24.64,48.95,240, 70, 10, 2, 0, 0,0,1,1 
1548955093,24.64,49.14,240, 70, 10, 2, 0, 0,0,1,1 
1548955094,24.68,49.60,240, 70, 10, 2, 0, 0,0,1,1 
1548955094,24.68,50.20,240, 70, 10, 2, 0, 0,0,1,1 
1548955094,24.69,50.87,240, 70, 10, 2, 0, 0,0,1,1 
1548955094,24.71,51.53,240, 70, 10, 2, 0, 0,0,1,1 
1548955094,24.71,52.28,240, 70, 10, 2, 0, 0,0,1,1 
1548955094,24.72,53.12,240, 70, 10, 2, 0, 0,0,1,1 
1548955094,24.72,53.89,240, 70, 10, 2, 0, 0,0,1,1 
1548955094,24.73,54.12,240, 70, 10, 2, 0, 0,0,1,1 
1548955094,24.73,53.35,240, 70, 10, 2, 0, 0,0,1,1 
1548955095,24.71,51.88,240, 70, 10, 2, 0, 0,0,1,1 
1548955095,24.70,50.44,240, 70, 10, 2, 0, 0,0,1,1 
1548955095,24.70,49.01,240, 70, 10, 2, 0, 0,0,1,1 
1548955095,24.69,47.47,240, 70, 10, 2, 0, 0,0,1,1 
1548955095,24.69,45.98,240, 70, 10, 2, 0, 0,0,1,1 
1548955095,24.68,44.82,240, 70, 10, 2, 0, 0,0,1,1 
1548955095,24.68,43.84,240, 70, 10, 2, 0, 0,0,1,1 
1548955095,24.68,43.35,240, 70, 10, 2, 0, 0,0,1,1 
1548955095,24.68,42.84,240, 70, 10, 2, 0, 0,0,1,1 
1548955096,24.69,42.13,240, 70, 10, 2, 0, 0,0,1,1 
1548955096,24.66,41.31,240, 70, 10, 2, 0, 0,0,1,1 
1548955096,24.69,40.56,240, 70, 10, 2, 0, 0,0,1,1 
1548955096,24.68,39.83,240, 70, 10, 2, 0, 0,0,1,1 
1548955096,24.68,39.16,240, 70, 10, 2, 0, 0,0,1,1 
1548955096,24.68,38.48,240, 70, 10, 2, 0, 0,0,1,1 
1548955096,24.69,38.03,240, 70, 10, 2, 0, 0,0,1,1 
1548955096,24.69,37.67,240, 70, 10, 2, 0, 0,0,1,1 
1548955097,24.69,37.58,240, 70, 10, 2, 0, 0,0,1,1 
1548955097,24.69,37.55,240, 70, 10, 2, 0, 0,0,1,1 
1548955097,24.70,37.41,240, 70, 10, 2, 0, 0,0,1,1 
1548955097,24.71,36.99,240, 70, 10, 2, 0, 0,0,1,1 
